ticker,direction,strategy,entry_time,exit_time,entry_price,exit_price,contracts,delta,underlying_entry,underlying_exit,pnl_pct,pnl_dollars,exit_reason,strength,hold_min,rsi_entry,bb_pct_b,adx_entry,vwap_sd
SPY,CALL,MEAN_REVERSION,2026-01-13T14:11:00-05:00,2026-01-13T14:21:00-05:00,2.6703,2.9673,10,0.450,692.31,692.97,0.1112,297.00,TIME_STOP,36,10.0,30.7,-0.044,25.7,-1.65
SPY,CALL,MEAN_REVERSION,2026-01-13T15:14:00-05:00,2026-01-13T15:24:00-05:00,2.6706,2.6706,10,0.450,692.38,692.38,0.0000,0.00,TIME_STOP,37,10.0,34.6,-0.075,12.6,-1.37
SPY,CALL,MEAN_REVERSION,2026-01-13T15:29:00-05:00,2026-01-13T15:39:00-05:00,2.6691,2.6646,10,0.450,692.00,691.99,-0.0017,-4.50,TIME_STOP,61,10.0,23.5,-0.096,15.8,-1.65
SPY,CALL,MEAN_REVERSION,2026-01-14T10:47:00-05:00,2026-01-14T10:57:00-05:00,2.6503,2.7763,10,0.450,687.12,687.40,0.0475,126.00,TIME_STOP,54,10.0,26.1,-0.072,27.3,-2.20
SPY,CALL,MEAN_REVERSION,2026-01-14T11:56:00-05:00,2026-01-14T12:06:00-05:00,2.6471,2.9216,10,0.450,686.29,686.90,0.1037,274.50,TIME_STOP,35,10.0,21.7,0.044,23.4,-1.84
SPY,CALL,MEAN_REVERSION,2026-01-15T10:52:00-05:00,2026-01-15T10:58:00-05:00,2.6735,3.2315,10,0.450,693.13,694.37,0.2087,558.00,TAKE_PROFIT,44,6.0,31.7,0.026,12.2,-2.46
SPY,CALL,MEAN_REVERSION,2026-01-15T14:28:00-05:00,2026-01-15T14:30:00-05:00,2.6753,2.4008,10,0.450,693.60,692.99,-0.1026,-274.50,STOP_LOSS,51,2.0,22.1,-0.141,25.1,-1.46
SPY,CALL,MEAN_REVERSION,2026-01-20T12:32:00-05:00,2026-01-20T12:42:00-05:00,2.6294,2.6429,10,0.450,681.70,681.73,0.0051,13.50,TIME_STOP,64,10.0,20.5,-0.106,14.5,-1.24
SPY,CALL,MEAN_REVERSION,2026-01-20T12:44:00-05:00,2026-01-20T12:46:00-05:00,2.6280,2.3535,10,0.450,681.34,680.73,-0.1045,-274.50,STOP_LOSS,52,2.0,25.9,-0.012,18.5,-1.59
SPY,CALL,MEAN_REVERSION,2026-01-20T12:48:00-05:00,2026-01-20T12:58:00-05:00,2.6258,2.7517,10,0.450,680.75,681.03,0.0480,126.00,TIME_STOP,64,10.0,21.2,-0.059,20.0,-2.15
SPY,CALL,MEAN_REVERSION,2026-01-20T13:29:00-05:00,2026-01-20T13:36:00-05:00,2.6240,2.3000,10,0.450,680.29,679.57,-0.1235,-324.00,STOP_LOSS,55,7.0,25.1,0.028,25.6,-2.24
SPY,CALL,MEAN_REVERSION,2026-01-23T12:52:00-05:00,2026-01-23T13:02:00-05:00,2.6541,2.5776,10,0.450,688.10,687.93,-0.0288,-76.50,TIME_STOP,65,10.0,19.3,-0.190,20.7,-1.22
SPY,CALL,MEAN_REVERSION,2026-01-28T14:02:00-05:00,2026-01-28T14:12:00-05:00,2.6784,3.0294,10,0.450,694.41,695.19,0.1310,351.00,TIME_STOP,50,10.0,31.3,-0.369,13.9,-1.67
SPY,CALL,MEAN_REVERSION,2026-01-28T14:29:00-05:00,2026-01-28T14:30:00-05:00,2.6776,3.2806,10,0.450,694.18,695.52,0.2252,603.00,TAKE_PROFIT,39,1.0,32.8,-0.275,24.4,-1.77
SPY,CALL,MEAN_REVERSION,2026-01-30T10:29:00-05:00,2026-01-30T10:35:00-05:00,2.6668,3.4318,10,0.450,691.38,693.08,0.2869,765.00,TAKE_PROFIT,70,6.0,30.9,-0.047,13.1,-2.32
SPY,CALL,MEAN_REVERSION,2026-01-30T11:20:00-05:00,2026-01-30T11:21:00-05:00,2.6655,2.3910,10,0.450,691.05,690.44,-0.1030,-274.50,STOP_LOSS,42,1.0,27.5,0.047,12.5,-2.19
SPY,CALL,MEAN_REVERSION,2026-01-30T11:23:00-05:00,2026-01-30T11:33:00-05:00,2.6634,2.8884,10,0.450,690.51,691.01,0.0845,225.00,TIME_STOP,71,10.0,22.1,-0.039,13.9,-2.64
SPY,CALL,MEAN_REVERSION,2026-01-30T12:02:00-05:00,2026-01-30T12:04:00-05:00,2.6624,2.3879,10,0.450,690.25,689.64,-0.1031,-274.50,STOP_LOSS,66,2.0,24.2,-0.053,15.0,-2.30
SPY,CALL,MEAN_REVERSION,2026-01-30T12:06:00-05:00,2026-01-30T12:16:00-05:00,2.6583,2.6088,10,0.450,689.20,689.09,-0.0186,-49.50,TIME_STOP,85,10.0,17.8,-0.185,16.9,-3.13
SPY,CALL,MEAN_REVERSION,2026-01-30T13:17:00-05:00,2026-01-30T13:19:00-05:00,2.6566,2.3776,10,0.450,688.74,688.12,-0.1050,-279.00,STOP_LOSS,47,2.0,30.4,-0.025,20.4,-2.11
SPY,CALL,MEAN_REVERSION,2026-01-30T13:24:00-05:00,2026-01-30T13:29:00-05:00,2.6546,3.2081,10,0.450,688.24,689.47,0.2085,553.50,TAKE_PROFIT,58,5.0,23.0,-0.080,24.2,-2.04
SPY,CALL,MEAN_REVERSION,2026-01-30T15:21:00-05:00,2026-01-30T15:31:00-05:00,2.6594,3.0959,10,0.450,689.48,690.45,0.1641,436.50,TIME_STOP,44,10.0,25.4,0.003,21.4,-1.22
SPY,CALL,MEAN_REVERSION,2026-02-04T11:02:00-05:00,2026-02-04T11:12:00-05:00,2.6509,3.0379,10,0.450,687.26,688.12,0.1460,387.00,TIME_STOP,71,10.0,28.1,-0.108,12.0,-1.99
SPY,CALL,MEAN_REVERSION,2026-02-04T11:41:00-05:00,2026-02-04T11:44:00-05:00,2.6460,2.3805,10,0.450,686.01,685.42,-0.1003,-265.50,STOP_LOSS,77,3.0,27.5,-0.052,12.7,-2.39
SPY,CALL,MEAN_REVERSION,2026-02-04T11:46:00-05:00,2026-02-04T11:56:00-05:00,2.6426,3.0071,10,0.450,685.13,685.94,0.1379,364.50,TIME_STOP,85,10.0,23.2,-0.154,14.0,-2.76
SPY,CALL,MEAN_REVERSION,2026-02-04T12:29:00-05:00,2026-02-04T12:32:00-05:00,2.6371,2.6011,10,0.450,683.70,683.62,-0.0137,-36.00,BREAKEVEN_STOP,80,3.0,19.0,-0.157,21.1,-2.51
SPY,CALL,MEAN_REVERSION,2026-02-04T12:34:00-05:00,2026-02-04T12:36:00-05:00,2.6369,2.2904,10,0.450,683.65,682.88,-0.1314,-346.50,STOP_LOSS,69,2.0,18.6,-0.097,23.3,-2.21
SPY,CALL,MEAN_REVERSION,2026-02-04T12:38:00-05:00,2026-02-04T12:48:00-05:00,2.6328,2.5113,10,0.450,682.58,682.31,-0.0461,-121.50,BREAKEVEN_STOP,75,10.0,13.3,-0.119,27.6,-2.54
SPY,CALL,MEAN_REVERSION,2026-02-10T11:22:00-05:00,2026-02-10T11:32:00-05:00,2.6778,2.8893,10,0.450,694.25,694.72,0.0790,211.50,TIME_STOP,43,10.0,32.4,-0.004,15.7,-1.29
SPY,CALL,MEAN_REVERSION,2026-02-10T13:16:00-05:00,2026-02-10T13:26:00-05:00,2.6775,2.5425,10,0.450,694.16,693.86,-0.0504,-135.00,TIME_STOP,69,10.0,23.6,-0.112,14.6,-1.51
SPY,CALL,MEAN_REVERSION,2026-02-10T13:28:00-05:00,2026-02-10T13:38:00-05:00,2.6758,2.6353,10,0.450,693.72,693.63,-0.0151,-40.50,TIME_STOP,42,10.0,27.2,-0.036,23.0,-1.96
SPY,CALL,MEAN_REVERSION,2026-02-12T10:35:00-05:00,2026-02-12T10:38:00-05:00,2.6690,2.3449,10,0.450,691.95,691.23,-0.1214,-324.00,STOP_LOSS,54,3.0,25.1,0.035,18.8,-1.98
SPY,CALL,MEAN_REVERSION,2026-02-12T10:40:00-05:00,2026-02-12T10:50:00-05:00,2.6642,2.4302,10,0.450,690.73,690.21,-0.0878,-234.00,TIME_STOP,80,10.0,18.6,-0.131,21.3,-2.64
SPY,CALL,MEAN_REVERSION,2026-02-19T11:44:00-05:00,2026-02-19T11:51:00-05:00,2.6369,2.2814,10,0.450,683.63,682.84,-0.1348,-355.50,STOP_LOSS,48,7.0,30.5,-0.112,13.3,-1.31
SPY,CALL,MEAN_REVERSION,2026-02-19T12:53:00-05:00,2026-02-19T12:57:00-05:00,2.6324,2.6324,10,0.450,682.48,682.48,0.0000,0.00,BREAKEVEN_STOP,71,4.0,20.1,-0.060,15.5,-2.16
SPY,CALL,MEAN_REVERSION,2026-02-19T12:59:00-05:00,2026-02-19T13:09:00-05:00,2.6323,2.7133,10,0.450,682.44,682.62,0.0308,81.00,TIME_STOP,44,10.0,25.8,0.040,18.2,-2.08
SPY,CALL,MEAN_REVERSION,2026-02-19T14:38:00-05:00,2026-02-19T14:48:00-05:00,2.6326,2.6146,10,0.450,682.52,682.48,-0.0068,-18.00,TIME_STOP,39,10.0,27.3,-0.050,20.2,-1.45
SPY,CALL,MEAN_REVERSION,2026-02-20T12:24:00-05:00,2026-02-20T12:30:00-05:00,2.6392,3.2647,10,0.450,684.23,685.62,0.2370,625.50,TAKE_PROFIT,49,6.0,17.7,-0.005,25.8,-1.31
SPY,CALL,MEAN_REVERSION,2026-02-26T12:49:00-05:00,2026-02-26T12:59:00-05:00,2.6430,2.7465,10,0.450,685.23,685.46,0.0392,103.50,TIME_STOP,44,10.0,29.4,-0.011,19.6,-1.22
SPY,CALL,MEAN_REVERSION,2026-03-05T10:29:00-05:00,2026-03-05T10:30:00-05:00,2.6260,2.1310,10,0.450,680.82,679.72,-0.1885,-495.00,STOP_LOSS,65,1.0,26.4,-0.106,16.5,-2.01
SPY,CALL,MEAN_REVERSION,2026-03-05T10:32:00-05:00,2026-03-05T10:38:00-05:00,2.6218,3.1528,10,0.450,679.72,680.90,0.2025,531.00,TAKE_PROFIT,73,6.0,20.6,-0.181,20.4,-2.17
SPY,CALL,MEAN_REVERSION,2026-03-05T11:17:00-05:00,2026-03-05T11:23:00-05:00,2.6198,2.7233,10,0.450,679.21,679.44,0.0395,103.50,TRAILING_STOP,39,6.0,29.3,0.001,22.2,-1.80
SPY,CALL,MEAN_REVERSION,2026-03-05T12:21:00-05:00,2026-03-05T12:31:00-05:00,2.6190,2.0160,10,0.450,678.99,677.65,-0.2302,-603.00,STOP_LOSS,36,10.0,29.8,0.049,15.6,-1.60
SPY,CALL,MEAN_REVERSION,2026-03-05T12:33:00-05:00,2026-03-05T12:37:00-05:00,2.6128,3.1213,10,0.450,677.39,678.52,0.1946,508.50,TAKE_PROFIT,76,4.0,16.5,-0.201,19.2,-2.28
SPY,CALL,MEAN_REVERSION,2026-03-05T12:41:00-05:00,2026-03-05T12:49:00-05:00,2.6126,2.2256,10,0.450,677.33,676.47,-0.1481,-387.00,STOP_LOSS,43,8.0,26.8,0.029,21.1,-2.05
SPY,CALL,MEAN_REVERSION,2026-03-05T12:51:00-05:00,2026-03-05T12:54:00-05:00,2.6100,2.5245,10,0.450,676.66,676.47,-0.0328,-85.50,BREAKEVEN_STOP,51,3.0,18.6,0.026,23.2,-2.11
SPY,CALL,MEAN_REVERSION,2026-03-05T14:32:00-05:00,2026-03-05T14:42:00-05:00,2.6069,3.0884,10,0.450,675.86,676.93,0.1847,481.50,TIME_STOP,48,10.0,31.6,-0.111,12.0,-1.61
SPY,CALL,MEAN_REVERSION,2026-03-11T10:32:00-04:00,2026-03-11T10:38:00-04:00,2.6069,3.0794,10,0.450,675.86,676.91,0.1813,472.50,TAKE_PROFIT,48,6.0,29.6,0.033,13.8,-1.83
SPY,CALL,MEAN_REVERSION,2026-03-11T11:17:00-04:00,2026-03-11T11:24:00-04:00,2.6040,3.1170,10,0.450,675.10,676.24,0.1970,513.00,TAKE_PROFIT,70,7.0,22.9,-0.075,13.1,-2.19
SPY,CALL,MEAN_REVERSION,2026-03-11T11:29:00-04:00,2026-03-11T11:39:00-04:00,2.6023,2.6923,10,0.450,674.67,674.87,0.0346,90.00,TIME_STOP,66,10.0,26.7,-0.056,16.3,-2.25
SPY,CALL,MEAN_REVERSION,2026-03-11T13:38:00-04:00,2026-03-11T13:47:00-04:00,2.5979,3.1154,10,0.450,673.54,674.69,0.1992,517.50,TAKE_PROFIT,71,9.0,16.7,-0.556,16.2,-1.82
SPY,CALL,MEAN_REVERSION,2026-03-12T10:29:00-04:00,2026-03-12T10:37:00-04:00,2.5768,2.4328,10,0.450,668.06,667.74,-0.0559,-144.00,BREAKEVEN_STOP,86,8.0,27.0,-0.086,11.7,-2.52
SPY,CALL,MEAN_REVERSION,2026-03-12T13:56:00-04:00,2026-03-12T14:00:00-04:00,2.5749,3.0474,10,0.450,667.57,668.62,0.1835,472.50,TAKE_PROFIT,55,4.0,27.1,-0.194,8.8,-1.61
SPY,CALL,MEAN_REVERSION,2026-03-12T15:02:00-04:00,2026-03-12T15:11:00-04:00,2.5726,2.6626,10,0.450,666.97,667.17,0.0350,90.00,TRAILING_STOP,59,9.0,22.9,-0.033,15.5,-1.98
SPY,CALL,MEAN_REVERSION,2026-03-13T10:44:00-04:00,2026-03-13T10:46:00-04:00,2.5738,2.1868,10,0.450,667.29,666.43,-0.1504,-387.00,STOP_LOSS,43,2.0,34.4,0.038,19.6,-2.25
SPY,CALL,MEAN_REVERSION,2026-03-13T10:48:00-04:00,2026-03-13T10:55:00-04:00,2.5723,2.1943,10,0.450,666.89,666.05,-0.1470,-378.00,STOP_LOSS,51,7.0,29.2,-0.075,21.2,-2.03
